"scientific.name","common.name","iconic.taxon.name","observed.on","place.guess","latitude","longitude","positional.accuracy","user.login","user.id","captive.cultivated","url","image.url","license","district","count","checklist"
"Callipepla gambelii","gambel's quail","Aves","2026-04-14","Wildhorse Trail, Tucson US-AZ 32.22309, -110.68703",32.223093,-110.687034,NA,NA,NA,NA,"https://ebird.org/checklist/S321856903",NA,NA,"RMD",2,"S321856903"
"Callipepla gambelii","gambel's quail","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",7,"S322118513"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",2,"S322118513"
"Pipilo chlorurus","green-tailed towhee","Aves","2026-04-14","Wildhorse Trail, Tucson US-AZ 32.22309, -110.68703",32.223093,-110.687034,NA,NA,NA,NA,"https://ebird.org/checklist/S321856903",NA,NA,"RMD",2,"S321856903"
"Pipilo chlorurus","green-tailed towhee","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",1,"S322118513"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",4,"S322118513"
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",2,"S322118513"
"Megascops kennicottii","western screech-owl","Aves","2026-04-14","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S321852330",NA,NA,"RMD",1,"S321852330"
"Lithobates catesbeianus","american bullfrog","Amphibia","2026-04-14","E Speedway Blvd, Tucson, AZ, US",32.24517,-110.6866283333,1,"janeyd",770371,"false","https://www.inaturalist.org/observations/350389767","https://static.inaturalist.org/photos/639304071/medium.jpg","","RMD",NA,NA
"Spizella breweri","brewer's sparrow","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",2,"S322118513"
"Micrathene whitneyi","elf owl","Aves","2026-04-14","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S321852330",NA,NA,"RMD",2,"S321852330"
"Callipepla gambelii","gambel's quail","Aves","2026-04-14","Wildhorse Trail, Tucson US-AZ 32.22309, -110.68703",32.223093,-110.687034,NA,NA,NA,NA,"https://ebird.org/checklist/S321856903",NA,NA,"RMD",2,"S321856903"
"Callipepla gambelii","gambel's quail","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",7,"S322118513"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",2,"S322118513"
"Pipilo chlorurus","green-tailed towhee","Aves","2026-04-14","Wildhorse Trail, Tucson US-AZ 32.22309, -110.68703",32.223093,-110.687034,NA,NA,NA,NA,"https://ebird.org/checklist/S321856903",NA,NA,"RMD",2,"S321856903"
"Pipilo chlorurus","green-tailed towhee","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",1,"S322118513"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",4,"S322118513"
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",2,"S322118513"
"Megascops kennicottii","western screech-owl","Aves","2026-04-14","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S321852330",NA,NA,"RMD",1,"S321852330"
"Lithobates catesbeianus","american bullfrog","Amphibia","2026-04-14","E Speedway Blvd, Tucson, AZ, US",32.24517,-110.6866283333,1,"janeyd",770371,"false","https://www.inaturalist.org/observations/350389767","https://static.inaturalist.org/photos/639304071/medium.jpg","","RMD",NA,NA
"Spizella breweri","brewer's sparrow","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",2,"S322118513"
"Micrathene whitneyi","elf owl","Aves","2026-04-14","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S321852330",NA,NA,"RMD",2,"S321852330"
"Callipepla gambelii","gambel's quail","Aves","2026-04-14","Wildhorse Trail, Tucson US-AZ 32.22309, -110.68703",32.223093,-110.687034,NA,NA,NA,NA,"https://ebird.org/checklist/S321856903",NA,NA,"RMD",2,"S321856903"
"Callipepla gambelii","gambel's quail","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",7,"S322118513"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",2,"S322118513"
"Pipilo chlorurus","green-tailed towhee","Aves","2026-04-14","Wildhorse Trail, Tucson US-AZ 32.22309, -110.68703",32.223093,-110.687034,NA,NA,NA,NA,"https://ebird.org/checklist/S321856903",NA,NA,"RMD",2,"S321856903"
"Pipilo chlorurus","green-tailed towhee","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",1,"S322118513"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",4,"S322118513"
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",2,"S322118513"
"Megascops kennicottii","western screech-owl","Aves","2026-04-14","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S321852330",NA,NA,"RMD",1,"S321852330"
"Lithobates catesbeianus","american bullfrog","Amphibia","2026-04-14","E Speedway Blvd, Tucson, AZ, US",32.24517,-110.6866283333,1,"janeyd",770371,"false","https://www.inaturalist.org/observations/350389767","https://static.inaturalist.org/photos/639304071/medium.jpg","","RMD",NA,NA
"Spizella breweri","brewer's sparrow","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",2,"S322118513"
"Micrathene whitneyi","elf owl","Aves","2026-04-14","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S321852330",NA,NA,"RMD",2,"S321852330"
"Callipepla gambelii","gambel's quail","Aves","2026-04-14","Wildhorse Trail, Tucson US-AZ 32.22309, -110.68703",32.223093,-110.687034,NA,NA,NA,NA,"https://ebird.org/checklist/S321856903",NA,NA,"RMD",2,"S321856903"
"Callipepla gambelii","gambel's quail","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",7,"S322118513"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",2,"S322118513"
"Pipilo chlorurus","green-tailed towhee","Aves","2026-04-14","Wildhorse Trail, Tucson US-AZ 32.22309, -110.68703",32.223093,-110.687034,NA,NA,NA,NA,"https://ebird.org/checklist/S321856903",NA,NA,"RMD",2,"S321856903"
"Pipilo chlorurus","green-tailed towhee","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",1,"S322118513"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",4,"S322118513"
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",2,"S322118513"
"Megascops kennicottii","western screech-owl","Aves","2026-04-14","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S321852330",NA,NA,"RMD",1,"S321852330"
"Lithobates catesbeianus","american bullfrog","Amphibia","2026-04-14","E Speedway Blvd, Tucson, AZ, US",32.24517,-110.6866283333,1,"janeyd",770371,"false","https://www.inaturalist.org/observations/350389767","https://static.inaturalist.org/photos/639304071/medium.jpg","","RMD",NA,NA
"Spizella breweri","brewer's sparrow","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",2,"S322118513"
"Micrathene whitneyi","elf owl","Aves","2026-04-14","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S321852330",NA,NA,"RMD",2,"S321852330"
"Callipepla gambelii","gambel's quail","Aves","2026-04-14","Wildhorse Trail, Tucson US-AZ 32.22309, -110.68703",32.223093,-110.687034,NA,NA,NA,NA,"https://ebird.org/checklist/S321856903",NA,NA,"RMD",2,"S321856903"
"Callipepla gambelii","gambel's quail","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",7,"S322118513"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",2,"S322118513"
"Pipilo chlorurus","green-tailed towhee","Aves","2026-04-14","Wildhorse Trail, Tucson US-AZ 32.22309, -110.68703",32.223093,-110.687034,NA,NA,NA,NA,"https://ebird.org/checklist/S321856903",NA,NA,"RMD",2,"S321856903"
"Pipilo chlorurus","green-tailed towhee","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",1,"S322118513"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",4,"S322118513"
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",2,"S322118513"
"Megascops kennicottii","western screech-owl","Aves","2026-04-14","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S321852330",NA,NA,"RMD",1,"S321852330"
"Lithobates catesbeianus","american bullfrog","Amphibia","2026-04-14","E Speedway Blvd, Tucson, AZ, US",32.24517,-110.6866283333,1,"janeyd",770371,"false","https://www.inaturalist.org/observations/350389767","https://static.inaturalist.org/photos/639304071/medium.jpg","","RMD",NA,NA
"Spizella breweri","brewer's sparrow","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",2,"S322118513"
"Micrathene whitneyi","elf owl","Aves","2026-04-14","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S321852330",NA,NA,"RMD",2,"S321852330"
"Callipepla gambelii","gambel's quail","Aves","2026-04-14","Wildhorse Trail, Tucson US-AZ 32.22309, -110.68703",32.223093,-110.687034,NA,NA,NA,NA,"https://ebird.org/checklist/S321856903",NA,NA,"RMD",2,"S321856903"
"Callipepla gambelii","gambel's quail","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",7,"S322118513"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",2,"S322118513"
"Pipilo chlorurus","green-tailed towhee","Aves","2026-04-14","Wildhorse Trail, Tucson US-AZ 32.22309, -110.68703",32.223093,-110.687034,NA,NA,NA,NA,"https://ebird.org/checklist/S321856903",NA,NA,"RMD",2,"S321856903"
"Pipilo chlorurus","green-tailed towhee","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",1,"S322118513"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",4,"S322118513"
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",2,"S322118513"
"Megascops kennicottii","western screech-owl","Aves","2026-04-14","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S321852330",NA,NA,"RMD",1,"S321852330"
"Lithobates catesbeianus","american bullfrog","Amphibia","2026-04-14","E Speedway Blvd, Tucson, AZ, US",32.24517,-110.6866283333,1,"janeyd",770371,"false","https://www.inaturalist.org/observations/350389767","https://static.inaturalist.org/photos/639304071/medium.jpg","","RMD",NA,NA
"Spizella breweri","brewer's sparrow","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",2,"S322118513"
"Micrathene whitneyi","elf owl","Aves","2026-04-14","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S321852330",NA,NA,"RMD",2,"S321852330"
"Callipepla gambelii","gambel's quail","Aves","2026-04-14","Wildhorse Trail, Tucson US-AZ 32.22309, -110.68703",32.223093,-110.687034,NA,NA,NA,NA,"https://ebird.org/checklist/S321856903",NA,NA,"RMD",2,"S321856903"
"Callipepla gambelii","gambel's quail","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",7,"S322118513"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",2,"S322118513"
"Pipilo chlorurus","green-tailed towhee","Aves","2026-04-14","Wildhorse Trail, Tucson US-AZ 32.22309, -110.68703",32.223093,-110.687034,NA,NA,NA,NA,"https://ebird.org/checklist/S321856903",NA,NA,"RMD",2,"S321856903"
"Pipilo chlorurus","green-tailed towhee","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",1,"S322118513"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",4,"S322118513"
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-14","Cactus Forest Dr, Tucson US-AZ 32.18128, -110.73416",32.181276,-110.734159,NA,NA,NA,NA,"https://ebird.org/checklist/S322118513",NA,NA,"RMD",2,"S322118513"
"Megascops kennicottii","western screech-owl","Aves","2026-04-14","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S321852330",NA,NA,"RMD",1,"S321852330"
"Melozone aberti","abert's towhee","Aves","2026-04-15","Saguaro NP--East--Loma Alta Trails",32.1420559,-110.6741066,NA,NA,NA,NA,"https://ebird.org/checklist/S322278673",NA,NA,"RMD",1,"S322278673"
"Melozone aberti","abert's towhee","Aves","2026-04-15","Saguaro NP--East--Wildhorse Canyon area",32.2171161,-110.6919819,NA,NA,NA,NA,"https://ebird.org/checklist/S324456817",NA,NA,"RMD",1,"S324456817"
"Melozone aberti","abert's towhee","Aves","2026-04-15","Saguaro NP--East--Lower Chiminea Canyon",32.1534807,-110.6086395,NA,NA,NA,NA,"https://ebird.org/checklist/S322036780",NA,NA,"RMD",1,"S322036780"
"Lithobates catesbeianus","american bullfrog","Amphibia","2026-04-15","Houghton/Broadway (SW), Tucson, AZ 85748, USA",32.2188545,-110.7735231,400,"ipswich",5290402,"false","https://www.inaturalist.org/observations/350057789","https://inaturalist-open-data.s3.amazonaws.com/photos/638651062/medium.jpg","CC-BY","RMD",NA,NA
"Vireo bellii","bell's vireo","Aves","2026-04-15","Saguaro NP--East--Lower Chiminea Canyon",32.1534807,-110.6086395,NA,NA,NA,NA,"https://ebird.org/checklist/S322036780",NA,NA,"RMD",4,"S322036780"
"Cynanthus latirostris","broad-billed hummingbird","Aves","2026-04-15","Saguaro NP--East--Wildhorse Canyon area",32.2171161,-110.6919819,NA,NA,NA,NA,"https://ebird.org/checklist/S324456817",NA,NA,"RMD",1,"S324456817"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-15","Saguaro NP--East--Wildhorse Canyon area",32.2171161,-110.6919819,NA,NA,NA,NA,"https://ebird.org/checklist/S324456817",NA,NA,"RMD",1,"S324456817"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-15","Saguaro NP--East--Lower Chiminea Canyon",32.1534807,-110.6086395,NA,NA,NA,NA,"https://ebird.org/checklist/S322036780",NA,NA,"RMD",2,"S322036780"
"Melozone fusca","canyon towhee","Aves","2026-04-15","Saguaro NP--East--Rincon Mountain Visitor Center (not Cactus Loop Dr.)",32.180053,-110.7363725,NA,NA,NA,NA,"https://ebird.org/checklist/S322240354",NA,NA,"RMD",2,"S322240354"
"Melozone fusca","canyon towhee","Aves","2026-04-15","Saguaro NP--East--Lower Chiminea Canyon",32.1534807,-110.6086395,NA,NA,NA,NA,"https://ebird.org/checklist/S322036780",NA,NA,"RMD",1,"S322036780"
"Calypte costae","costa's hummingbird","Aves","2026-04-15","Saguaro NP--East--Rincon Mountain Visitor Center (not Cactus Loop Dr.)",32.180053,-110.7363725,NA,NA,NA,NA,"https://ebird.org/checklist/S322240354",NA,NA,"RMD",1,"S322240354"
"Calypte costae","costa's hummingbird","Aves","2026-04-15","Saguaro NP--East--Lower Chiminea Canyon",32.1534807,-110.6086395,NA,NA,NA,NA,"https://ebird.org/checklist/S322036780",NA,NA,"RMD",1,"S322036780"
"Micrathene whitneyi","elf owl","Aves","2026-04-15","Saguaro NP--East--Javelina Picnic Area",32.1657012,-110.7236373,NA,NA,NA,NA,"https://ebird.org/checklist/S322275628",NA,NA,"RMD",3,"S322275628"
"Micrathene whitneyi","elf owl","Aves","2026-04-15","Saguaro NP--East--Loma Alta Trails",32.1420559,-110.6741066,NA,NA,NA,NA,"https://ebird.org/checklist/S322278673",NA,NA,"RMD",3,"S322278673"
"Psiloscops flammeolus","flammulated owl","Aves","2026-04-15","Saguaro NP--East--Manning Camp",32.2071548,-110.5546367,NA,NA,NA,NA,"https://ebird.org/checklist/S321914318",NA,NA,"RMD",1,"S321914318"
